SMILES,Catalog ID
CC=1C=C(C(=O)NC2CC3CN(CC3C2)C(=O)OC(C)(C)C)N(CC(F)(F)F)N1,Z4464308348
CC1(C)CCC(NC(=O)CCC2=CN=CS2)C(C1)C=3C=CC=CC3,Z4480730222
COC=1C=CC(=CC1)CCC2=NN=C(N2CCN3CCN(C)C(C)(C)C3)N4CCC(CO)CC4,Z4480906349
COC=1C=CC(=CC1N2C=NN=N2)NC(=O)CCC(C)CN(C)C,Z4484193779
CC=1C=C(NC(=O)NCC=2C=CC=C(C2)OC=3C=CC=CC3F)N(N1)C4CCS(=O)(=O)C4,Z4509483639
CC1=CSC(C(=O)N2CCC3(CN(C3)C(=O)CC4CCC4)CC2)=C1Cl,Z4509556185
COC[C@H]1CN(CC2=CC=C(O2)C=3N=NNN3)C[C@H]1COC,Z4511256824
CN1C=C(C=N1)C2=CC=C(O2)C(=O)NC=3C(=O)NNC3C=4C=CC=CC4,Z4519649921
O=C1NCCC1N2C=C(C=N2)NS(=O)(=O)C=3C=CC=CC3,Z4521694863
O=S(=O)(NC=1C=NC(=NC1)C2CC2)C3=CNC=4C=CC=CC34,Z4521696422
Cl.CNC=1C=CC(=CN1)NC(=O)CC=2C(C)=NS(=O)(=O)NC2C,Z4623613462
CCOC(=O)N1CSCC1C(=O)NC2CC=C(CC2)C=3C=CC(F)=CC3,Z4525863631
CN1C=CC(=N1)C=2NN=CC2C(=O)NC=3C=CC(=CC3)C4=CC(=O)NN4,Z4558418617
O=C(C=1C=CC(=CC1)NS(=O)(=O)C=2C=C(Cl)C=CC2Cl)N3CCC(CC3)C=4C=NNC4,Z4561574571
O=C(NCC=1C=CC(=CC1)N2C=NC=3C=CC=CC32)C4=CC5=CN=CC=C5N4,Z4561574577
CC(NC=1N=CN=C2N=C(SC12)N3CCOCC3)C=4C=C(F)C=CC4N5CCC(O)CC5,Z4597720120
CN1C(=NC=2C=C(C=CC21)NC3=NC=CN4N=C(C=C34)C5CCC5)C6CC6,Z4601327465
CC=1SC(=NC1C(=O)NC=2C=C(C=CC2C)C(=O)NC3CC3)C=4C=CC(=CC4)C(F)(F)F,Z4607404566
CC(=O)N1CS(=O)(=O)CC1C(=O)NC=2C=CC(Cl)=CC2C,Z4617265864
FC=1C=C2C=CNC2=C(F)C1C=3C=NN(C3)C4CCCCO4,Z4626451567
CC=1C=C(C=NC1N)C2=NOC(=N2)C3=COC=4C=CC(F)=CC34,Z4655554294
CC1=NN2C=CNC(=O)C2=C1C(=O)N3CCC(C3)C(=O)OC(C)(C)C,Z4662215468
OCC1(F)CCN(CC1)C=2N=CN=C3C2N=CN3C4CC(O)C5=CC=CC=C54,Z4770216425
COCC(OC=1C=C(F)C=C(F)C1)C(=O)NCC(C(=O)N2CCOCC2)C=3C=CC=CC3,Z4780408016
CN1N=C2C=CC=CC2=C1C3=CN(CCCS(=O)(=O)C(C)(C)C)N=N3,Z4889198725
O=C(NC=1C=CC=C(C1)C(=O)NC=2C=CC(Cl)=CN2)NC3CCC(=O)NC3C4CCCO4,Z4897995952
CNS(=O)(=O)C=1C=CC(=CC1)CCNC(=O)C2=CC(=NC3=CC=CC=C23)C=4C=CN=CC4,Z4909932025
O=C(C=1C=CC(=CC1)C=2C=CC=CC2)N3CCCC3C4(N=N4)C(F)(F)F,Z4912156923
O=C(CN1CCN(C1=O)C2CC2)NC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=CC=C(Cl)C5,Z4912983672
CC=1C=CSC1C(=O)N2C[C@H]3CN(C[C@H]3C2)C(=O)C(C)C=4C=NN(C)C4,Z4921564842
O=C(C1CC(=O)NC(=O)C1)N2CC34CN(CC4(C2)CCCC3)C5=CC(=O)N6C=CC=CC6=N5,Z4927221870
CC(C)(C)N1N=NC(CNC(=O)C=2C=C3COCCC3=NN2)=N1,Z4946618481
CC1=NNC(C)=C1CCCN2C(=O)NC(CC3=CN(N=N3)C(C)C)C2=O,Z4946680079
CC=1C(=CC=CC1C(=O)NC=2C=NN3C=CC=NC23)OC(F)(F)F,Z4951929964
O=C1NCC=2C=C(C=CC12)NS(=O)(=O)C=3C=CC=C4C=CC=CC34,Z4971742143
COC(=O)C=1C=NN(C)C1NC(=O)C(=O)NC2(CC=3C=CC(Cl)=CC3Cl)CCC2,Z4982197431
O=C(O)C=1C=C(C=CC1Cl)NS(=O)(=O)C=2C=NN3N=CC=CC23,Z4984031072
CC1=NSC=2N=CN(CC(=O)N3CCN(CC3)C(=O)C4=CC=CS4)C(=O)C12,Z4989107844
CN1C(=CC=2C=CSC21)C(=O)NS(=O)(=O)C=3C=CC(F)=CC3F,Z4994451870
CC=1C=CC(=CC1Cl)S(=O)(=O)NC=2C=CC=C3N=CC=NC23,Z5009981828
O=C(CC1CN2C(=NC=3C=CC=CC32)NC1=O)NC4=CC=CN=C4,Z5012228236
CN1C=C(C=N1)CN2C=C(N=N2)C(C3CC3)N4CCNCC4,Z5020319827
CC=1C=CC(=CC1)C(=O)NC=2C=CC=C(C2)CNC(=O)C3=CC=C4N=C(OC4=C3)N(C)C,Z5020637797
CCC=1C=C2OC(=O)C=C(COC(=O)C=3C=C4NC(=CC(=O)N4N3)C=5C=CC=CC5)C2=CC1Cl,Z5027904292
CCC(COC)N1C=C(N=N1)C=2C=CC(=CC2)C(F)(F)F,Z5057723092
CC(C)(C(=O)N1CCC(CC1)C(=O)NC=2C=CC=3OCOC3C2)C=4C=CC=C5C=CC=CC45,Z5084936619
CC(C(=O)N(C)CC=1C=CC=C(C1)C=2N=NNN2)C=3C=CC=C(O)C3,Z5105070680
O=C(O)COC=1C=CC(=CC1)C(=O)NC2CCSC3=CC=CC=C32,Z5107063829
COC=1C=CC(=CN1)N(C)S(=O)(=O)C2=CC=CC3=C(Cl)C=C(C)N=C23,Z5129499083
O=S(=O)(NC=1C=CC=2OC=CC2C1)C=3C=CC=C4C=CC=NC34,Z5193516470
CCS(=O)(=O)N1CCC(CC1)(C2=NC(CC3=CN=C(O3)C4CC4)=NO2)C=5C=CC=CC5,Z5210486867
CCCC(CCO)NC(=O)C(C)(C)OC=1C=CC=C(C1)C2=NOC(=O)N2,Z5210940553
CN1N=C(C=C1C(F)F)C(=O)NC2=NC(=NN2)C=3C=CC=CC3F,Z5231193189
COC=1C=C(C)C(=CC1C(F)(F)F)NC(=O)CN2SC=3C=CC=CC3C2=O,Z5231998238
COC(=O)C=1C=COC1CN2C=C(N=N2)C3(O)CC[C@H]4CO[C@@H]3O4,Z5244226523
O=C(O)C(F)(F)F.CC(C)(C)OC=1C=CC=C(C1)COC(=O)C=2C=CC3=CN=CN3C2,Z9402729888
COC=1C=CC=2C=CC(=NC2C1)N3CCC(C3)OC4=CC=NC(C)=C4,Z5292456359
O=C(NCC1CC=2C=CC=CC2CN1)C3=CC(Cl)=C4NN=CC4=C3,Z5292472553
O=C(C=1C=CC(=CC1)C2=CNC=N2)N3CCNC(CC=4C=CC=CC4)C3,Z5292497551
CN(C)C(CNC1=CC(=O)NC=2C=NC=CC12)C=3C=CC=CC3,Z5292499047
CNC(=O)CNC=1C=CC=C(C1)C2=CN(CC3=CC=4C=CC(F)=CC4NC3=O)N=N2,Z5294338754
O=C(C=1C=CC(=CC1)CN2C=C(COC=3C=CC=C(O)C3)N=N2)N4CC(C4)C=5OC=NC5CO,Z5347222676
O=C(C1=CC=C(S1)C=2C=CC=C(F)C2)N3C[C@H]4C[C@@]4(CO)C3,Z5363493096
CCOC=1N=CC=CC1NC(=O)C=2C=CC=C3N=C(O)C=CC23,Z5375223951
COC=1C=CC=C(C1)CNC(=O)CN2CC3CC3(C2)C=4C=CC(C)=CC4,Z5397887596
O=C(O)C[C@@H](CC=1C=CC=CC1)NC(=O)CC=2C=CC=3SC=CC3C2,Z5398378783
O=S1(=O)NCCOC=2C=CC(=CC21)C=3C=CC=C(O)C3F,Z5483050635
CC=1C=CC=2SC(CNC(=O)C3=CSC(=N3)C(C)C)=NC2C1,Z5498326345
CC=1C=NN2C(=CC(=NC12)N3CCN(C4=NC=CN5C=NN=C45)C(C)C3)C=6C=CC=CC6,Z5499030529
CC=1C=CC=2C=C(C=NC2C1C)C3=CNC=4C=NC=CC34,Z5499163455
O=C(C1CCC=2N=CSC2C1)N3CCC(C3)N4C=NC=5CCCCC54,Z5504465023
COC(=O)C=1N=CC(=NC1C)N2CCC(C2)N3C=CC=C3,Z5534261464
CC=1C=NN(C)C1CC(=O)N(C)C2CCN(CC2)C(=O)C3(CC3)C(C)C,Z5553105660
CN1C(=O)OC=2C=C(C=CC21)NS(=O)(=O)C=3C=CC(Cl)=C(F)C3,Z5608773933
O=C(NCC=1C=CC=C(C1)C2COC2)C=3C=C4C(=O)NC=CN4N3,Z5860376961
O=C(CC1=CC=NN1C2CCC2)NC=3C=C4CCCCCC4=CN3,Z5879934696
CC=1N=C(C2=CNC=3C=C(Cl)C=CC23)N(N1)C4CCOCC4,Z6041014425
CC1=NN2C=CC=CC2=C1C(=O)N3CCN4N=C5CCCCC5=C4C3,Z6046611625
CC(CN1N=CC=2CCCCC21)C(=O)N[C@H](C(=O)O)C=3C=CC=CC3,Z6096109445
CC1(C)CN(C=2N=CN=C3C(F)=CC(Cl)=CC23)C1C4=CC=CN=C4,Z6142645603
O=C(NC=1C=NN(C1)C2CCCCC2)N3CCCN(CC3)C(=O)C=4C=CC(F)=CC4,Z6190451551
C=CCOC=1C=CC=C2NC(=CC12)C(=O)NCC=3N=CN(N3)C(C)C,Z6259236319
CCN1C=CC(=N1)NC(C)C(=O)NC=2C=CC=CC2CC=3C=CC=CC3,Z6259263629
COC=1C=CC=C2C=CC=C(C(=O)NC=3C=CN(CC(=O)N(C)C)N3)C12,Z6301216177
CC(C)(CC=1C=CC=CC1)C(NCCC=2C=NC=CN2)C3=NN=NN3C=4C=CC=5OCOC5C4,Z6309268427
COC(=O)C=1C(CN(CC2CCCC(C)C2)OC)=NN3CCCCC13,Z6309544518
CC1=NN(C(C)=C1C2=NC(=CS2)C3CCN(CC3)C(=O)OC(C)(C)C)C4CCOCC4,Z6309562384
"CC1=NNC=2C=C(C=CC12)C(=O)N3C[C@H](O)[C@H](C3)N(C)C(=O)[C@H]4CCN(C)C4 |&1:14,16,r|",Z6455967620
CC(C)C1(C)NC(=O)N(C1=O)C=2C=CC(F)=C(C2)C(=O)O,Z6467122528
CC1=NNN=C1CN2C=C(N=N2)C3(O)CCC(C)(C)CC3,Z6473033607
O=C(CN1CCC(O)C(CO)C1)N2CC=C(CC2)C=3C=CC=CC3,Z6476400479
CC1=CC=CC2=CC(=NN12)C(=O)NC=3C=CC=C4CCNCC34,Z6476401945
CC=1C=CC=C(N1)C(C)(C)CNC=2N=CC=C3C2N=NN3C,Z6494974647
CC1=NNC=2C=CC(=CC12)C(=O)NCC3(CC=4C=CC(F)=CC4)CCCC3O,Z6559893945
C[C@@H](NC(=O)C1=CN=C(NC1=O)C2=NC=CS2)C3=CC=CC(F)=C3,Z6739477528
COC(CC=1C=CC(F)=CC1)CN2CCN(CC2)C=3N=CNC4=NC=CC34,Z6739523366
NS(=O)(=O)C=1C=NC(=NC1)N2CC(C2)C=3C=CC(O)=CC3,Z6911689668
CCN(CC)CC(=O)N1CCN(CC(CO)C1)C(=O)C2CC32CCC4(CC4)CC3,Z7130695229
CCN1C=C2N=C(NC(=O)C2=N1)C=3C=NC=4C=CSC4C3,Z7156123362
O=C1NC(CC=2C=CNN2)=NC=3C=C4OC(F)(F)OC4=CC13,Z7160558176
CCN1CCC=2C=C(C=CC21)C3=NC=4N=CC=C(C#N)C4N3,Z7160609750
CCC=1N=CC=C(N1)N(CC2=CN(N=N2)C(C)C)CC3C=CCC3,Z7215933131
C/C=C/CCCN(CC=1C=NNC1)C=2C=C(N=C(N2)C3CC3)C(N)=O,Z7221588067
FC(F)(F)C=1C=CC=CC1C2=CN(CCC=3C=CC=CN3)N=N2,Z7226732391
O=C(O)C=1C=CC=CC1CN2C=C(N=N2)[C@H](O)C=3C=CC=CC3,Z7335476392
"O=C(N[C@@]12C[C@H]2CN(C1)C(=O)C3(CC=4C=CC=C(F)C4)CC3)C5CCCCC5 |&1:3,5,r|",Z7371476382
COC(=O)C=1C=CN=C2N=C(NC12)C=3C=CC(=CC3)OC4CC4,Z7388062198
CNC=1C=CC(C#N)=CC1NS(=O)(=O)C2=CNC=3C=C(C=CC23)C(F)(F)F,Z7492950327
N#CC=1C=CC=2CN(CCC2C1)C(=O)NC=3N=CC(=CN3)OC=4C=CC=CC4,Z7667619188
CCN(CCN1CCOCC1)C(=O)C2=CN(C)C3=NC=CC=C23,Z7688971262
O=C(C=1N=CN=C2OCCOC12)N3CCCC3CC4=CC=CC5=CC=CC=C45,Z7750507835
CC1=NN(C)C(CN2C=NC(=C2)C(C)(C)C)=C1S(N)(=O)=O,Z7776813403
CC(=O)N1C[C@@H]2CC[C@H](C1)N2C(=O)C=3C=CC=CC3C=4C=NNC4,Z7856593230
COC=1C=CC(=CC1S(=O)(=O)N(C)C)NC(=O)CN2CCN(CC2)C=3N=CNC4=NC=CC34,Z7933828213
CC=1C=CC(=C(C)C1)N2C=C(CN(C)C(=O)C=3C=CC=4C(C#N)=CNC4C3)N=N2,Z7990584939
O=C1NC(CSC2=NC=3C=C(C=CC3N2)OC(F)F)=NC4=C1C=NN4C=5C=CC=CC5,Z8409418587
NC(=O)C=1C=CC=2NC(=NC2C1)NC(=O)C3=CSC(=N3)C=4C(F)=CC=CC4F,Z8424106423
NC(=O)C=1C=CC=2NC(=NC2C1)NC(=O)C3=CSC(=N3)NC4CC4,Z8424106432
CN(CC1=CN=C2C=CC=CN12)C(=O)C3=CC=4COC=5C=CC=CC5C4S3,Z8434941565
CCNC(=O)C1(CNC(=O)[C@@H]2CC3(CC3)CN2C(=O)C=4C=NN(C4)CC)CCC1,Z8592448661
"O=C(C1=NNC2=C1C[C@@H]3C[C@H]23)N4CC=C(CC4)C=5C=CC=C6C=CC=CC56 |&1:8,10,r|",Z8665839688
CCN1N=CC=C1CNC(=O)N2CCCC(C2)N3C=CC(=N3)C(=O)NC,Z2605141129
CN(C)C=1N=CC=CC1CNC(=O)NC2(CC2(C)C)C=3C=CC=CC3,Z2611735839
CCC=1N=C(C#N)C=C(N1)OC=2C=CC=3C(=O)N(C)CC3C2,Z2612374671
CC(NC(=O)N1CCC2(C=CC=3C=CC=CC3O2)CC1)C4COC=5C=CC=CC54,Z2615533877
CC1=CC=CC(C)=C1C2CCCN2C(=O)NC(C=3C=CC=CC3)C4CCOC4,Z2615758829
"COC=1C=CC(=CC1)[C@@H]2C[C@H]2C(=O)N3CCC(CC3)C(=O)N4CCOCC4 |&1:8,10,r|",Z2618681468
C[C@H](OC=1C=CC(Cl)=CC1Cl)C(=O)NC=2C=CC(=CC2)NC(=O)C3CC3,Z2619876585
CCC1=CC=C(CC(=O)NC=2C=CC(=CC2)C(=O)N3CCCC3)N=C1,Z2620031709
CC=1C=CC(=CC1NC(=O)CC=2C=CC(=O)NC2)C(=O)NC3CC3,Z2622327079
CCC=1C=C(C=CC1C)NC(=O)NC2CC=3C=CC=CC3N(C)C2=O,Z2622511731
CC(=O)NC=1C=CC=C2CN(CCC12)C(=O)C(C)N3C=NC4=C(N)N=CN=C43,Z2623333182
CC(C)N1C=CC(CNC(=O)C2=CN(C)N=C2C3=CC=CO3)=N1,Z2631061304
CC(C)N1CCN(CC1)C2CCN(C2)C(=O)C3=C(F)C=CC=C3N4C=CC=N4,Z2633289255
NC(=O)CN1CCC=2C=CC(=CC2C1)NC(=O)CN3C(=O)CC=4C=CC=CC43,Z2637752662
O=C(NC[C@H]1CCC[C@@H]1O)C2=CC=3C=C(C=CC3S2)C(F)(F)F,Z2641392636
CC1(C)CC(CO1)NC(=O)C=2C=C(NN2)C=3C=CC=CC3Cl,Z2643001006
CC=1C=CC(=CC1)C2=NC(=CS2)CC(=O)N3CCC(O)C(F)(F)C3,Z2644210590
CC(C)C(=O)N1CCCN(CC1)C=2C=CN=C(CC=3C=CC(F)=CC3)N2,Z2654536566
CCN1N=CC(Cl)=C1C(=O)NC(CC(=O)O)C=2C=CC(F)=CC2,Z2655864370
CC1=CC(CC(=O)N2CC=3C=CC(=CC3C2)C(=O)O)=NO1,Z2656053859
CCN1N=CC(Cl)=C1C2=NC(CC=3C=CC=CC3OC)=NO2,Z2657539804
CC(=O)NC=1C=CC=C(C1)C(C)NC(=O)CC2CCC(=O)NC2,Z2668077077
C[C@H]1CN(C)C=2C=CC=CC2CN1C(=O)NC=3C=CC(F)=CC3N4CCOCC4,Z2670976615
CC(C)C(C(=O)N1CCC=2C=NC(N)=NC2C1)C=3C=CC=C(Cl)C3,Z2691673014
COC=1C=CC(CCNC(=O)N2CCC(C)(CC2)N3CCOCC3)=C(Cl)C1,Z2698500620
CCCOC=1C=CC=C(C1)CCNC(=O)N2C3CCC2CC4(CC4(F)F)C3,Z2698565994
COC(=O)C=1C=CC(=NN1)N2CCC(C2)C=3C=CN=CC3,Z2700046823
COC=1C=C(OC)C=2CCCN(C2C1)S(=O)(=O)C=3C=NN(C3)C=4C=CC=CC4,Z2704482972
CC=1OC(=CC1C(=O)N2CCC(CC2)N3C=CN=N3)C=4C=CC=CC4,Z2708302564
CC1(C)OCC2CC21NC(=O)NC3=NC=C(CC=4C=CC(F)=CC4)S3,Z2708332934
CC(C)OC=1C=CC=C(C1)CN(C)C(=O)C=2C=CN=C(N2)N3CCOCC3,Z2708586979
"CC1(CC=2C=CC=CC2)CCCN1C(=O)[C@H]3CC[C@H](O3)C(=O)N4CCOCC4 |&1:15,18,r|",Z2709913451
COCCN(C(=O)C1CCC1C=2C=CC(F)=CC2)C3CCCC4=CC=CN=C43,Z2710053380
O=C(NC1=CC(CC2CC2)=NN1C=3C=CC=CC3)N4CCCC(F)(F)CC4,Z2710127176
CC1CN(CCC1C(=O)O)C(=O)NC2CC(=O)N(CCOC=3C=CC=CC3)C2,Z2711535240
O=C(CC=1C=CC=CC1F)N2CCN(CC3=CN(N=N3)C=4C=CC(F)=CC4)CC2,Z2715779791
"COC(=O)C=1C=CN=C(C1)C(=O)N[C@@H]2CC=3C=CC=CC3O[C@H]2C(F)(F)F |&1:13,22,r|",Z2718119530
COC=1C=CC(=CC1)OCC(=O)NCC2C=3C=CC=CC3C(=O)N2C,Z2719880463
CCC1=NC(=CN1CC2CC2)S(=O)(=O)N(CC#N)C=3C=CC(F)=CC3C,Z2721602360
CCOC(C)C1=NOC(=N1)C=2C=CC(=CC2)C(=O)N3CCOCC3,Z2721662585
CC=1C=CC(NC(=O)CN2CCCC2(C)C(=O)O)=C(F)C1,Z2722345728
CS(=O)(=O)NCC1COCCN1C(=O)C=2C=CC(=CC2)OC=3C=CC=CC3,Z2722506748
N#CC=1C=CC=C(C1)NC(=O)C2=CC(=NN2)C=3C=CC=NC3,Z4924509504
CN1CCCC(CCNC(=O)C=2C=NC(=NC2)N3CCOCC3)C1,Z2736041951
COC=1C=CC(=CC1)C=2C=C(NN2)C(=O)N3CCCC(C#N)C3,Z2736415225
CN(C)C(=O)N1CCC(CC1)C(=O)NCC(C(=O)O)C2CCCCC2,Z2755537520
COC=1C=CC=CC1C(=O)N2CCC(C(=O)O)C3CCCC32,Z2755548201
CN1C[C@@H](NC(=O)CN2N=C3CCCCN3C2=O)[C@@H](C1)C4=CN=CN4C,Z2763712069
O=C(O)CN1CCC(CC1)NC(=O)NC=2C=CC=3CCCC=CC3C2,Z2763783307
CC=1C=CN=C(C1)C2=NOC(=N2)C3CN4CC5CC4(C5)CO3,Z2764686817
COC=1C=C(C)C=CC1C(=O)N2CCC(CC2)[C@@H]3CC[C@@H](O3)C(N)=O,Z2766394441
NC(=O)[C@H]1CC[C@H](O1)C2CCN(CC2)C(=O)CC3=CC4=CC=CC=C4O3,Z2766484174
CN1C=C(CN2CCC(C2)NC(=O)C3=CC=CN3C4CC4)C(=N1)C(N)=O,Z2766805707
CC1=NN(CC2=NC(CC3CC3)=NO2)C(=O)C(C#N)=C1C,Z2769123687
CCC1=NN(CC=2C=CC=C3COCCC23)C(=O)C(C#N)=C1CC,Z2769155478
C=1C=CC2=C(C1)CCCC=3C=C(N=NC32)N4CCOCC4,Z2769304403
CN(C)CC1(O)CCCN(C1)C=2C=C(N=CN2)C(C)(C)C,Z2770914596
COC=1C=CC=2C(=NC=NC2C1F)N3CCN(CCC=4C=NC=CN4)CC3,Z2771680815
CC(=O)N1CCCC1C2=NOC(=N2)C=3C=C(O)N=C4C=CC=CC34,Z2773889835
N#CCC=1C=CC=CC1C(=O)N2CCN3C(=O)CCC3C2,Z2773949858
CC(CS(C)(=O)=O)C1=NC(=NO1)C2(CCC2)C3=CC=CC(Cl)=C3,Z2774094819
O=S(=O)(C=1C=CC=C(Cl)C1O)N2CC(CO)(C2)C=3C=CC=CC3,Z2774670974
CC1C(=O)NCCCN1C(=O)CCC=2C=CC=CC2C(F)(F)F,Z2775766576
O=C(NCC1=NOC=2CCCCC12)C=3C=CC(=CC3)C4CCOCC4,Z2777432999
CSC1CCN(CC1)C(=O)N[C@H]2CCO[C@@H]2C3=NC=CN3C=4C=CC=CC4,Z2778027048
CCN1N=CN=C1C=2C=CC(=CC2)C(=O)NC3COC(C)(C)C3,Z2780114310
CN1CCC(CC1)OC=2C=CC(=CC2)C(=O)NC=3C=NN(C3)CCF,Z2780751628
"CCN1C(=O)NC=2C=C(C=CC2C1=O)C(=O)NC[C@@H]3CCO[C@H]3C=4C=CC=CC4 |&1:18,22,r|",Z2784398602
CC(C)(C)OC(=O)N1C2CCC1CC(CNC3=CC=C(C#N)N=N3)C2,Z2787447738
O=C(O)[C@@H]1C[C@H](C1)NC(=O)NC2=CC(=NS2)C=3C=CC=CC3,Z2788444092
CC=1C=C(N2CCN(CC2)C(C(=O)O)C3CC3)N4N=CN=C4N1,Z2795228127
O=C(O)[C@H]1CCCN(C1)C(=O)N[C@@H]2C[C@H](C2)C3=CC=CC(F)=C3,Z2798431745
CC=1C=C(C=2C=CC=CC2)N(N1)C=3C=CC(=CC3)C(=O)N(C)C,Z2799525903
CCN(C(=O)C=1C=CC=CC1)C=2C=CC(=CC2)N3CCOCC3,Z2802212251
O=C(C=1OC=C2CCCC12)N3CCN(CCC=4C=CN=CC4)CC3,Z2802506037
CN1CCN2N=C(C=C2C1)NC(=O)C=3C=CC4=C(C3)NC(=O)CCN4C,Z2803369409
O=C(NCC1CN(C1)C(=O)C2=CNN=C2C=3C=CC(F)=CC3)C(F)(F)F,Z2803806051
CC(=O)N1CCOC2CN(CC21)C(=O)NCCC3=CNC4=CC=CC(C)=C34,Z2809166794
CCN1C(=NC=2C=C(C#N)C=CC21)NC(=O)C3=CC(C)=NN3C4CCOCC4,Z2812751830
COC=1C=CC(=CN1)C(NC(=O)N2CC=3C=CC=CC3C2)C4CC4,Z2819399357
"C[C@H]1[C@H](OCCN1C(=O)C2CC32CCNCC3)C(F)(F)F |&1:1,2,r|",Z2827156611
NC1=NC2=NC=3C=C4OCCCOC4=CC3N2C(N1)C=5C=CC=C(C5)OCC=6C=CC(F)=CC6F,Z2830825680
CC1=NC(CC(C)C)=C(S1)C(=O)NC(CO)CC2OCCO2,Z2832179842
CC(C)(C)OC(=O)NCCC(=O)NC1CC=2C=NC=CC2NC1=O,Z2832180075
CC=1C=C(N=CN1)C(=O)N2CCC=3N=C(SC3C2)N(C)C,Z2832180174
O=C(CC1=NC(CC=2C=CC=CC2)=NO1)N3CCCC3C=4C=CC=CC4,Z2832185064
"CC(N[C@@H]1CCO[C@H]1C2=CC=C(F)C(F)=C2)C(=O)N(C)CCC#N |&1:3,7,r|",Z2838120743
C=CCN(CC=1C=CC(=CC1)OC)C(=O)NC2=NC(=NS2)C(F)(F)F,Z2839483992
FC(F)(F)COC=1C=CC(=CC1)CN2C=C(CN3C=CN=C3)N=N2,Z2845866961
CC=1C=CC=C(C1)C(C)CNC(=O)N2CCO[C@@H](C2)[C@@H](O)CO,Z2853752355
COC=1C=CC=CC1C(C)(C)N2C=C(COC3CCCCO3)N=N2,Z2864061639
C=1SC(=NC1C2=CN(N=N2)C3CC3)C=4C=CC(=NC4)N5CCCC5,Z2864100933
CC=1C=NC=CC1C(=O)NCC2(C)CCOC3(CCC3)C2,Z2876885721
CC(C)C=1C=CC=CC1C2=NC(=NO2)C3CCS(=O)(=O)C3,Z2878480941
"CC=1C=CC=CC1CC2=CN=C(NC(=O)[C@H]3CC[C@H](O3)C(=O)O)S2 |&1:15,18,r|",Z2897422993
O=C(O)CN1CCCCC(NC(=O)C=2C=CN=CC2Cl)C1=O,Z2898113376
CC(C1=NOC(=N1)C2=CC=NC3=CC=NN23)C4CCCO4,Z2899269970
CCCN(CCC1=CC=CS1)C(=O)C=2C=CC=C3N=CNC(=O)C23,Z2900719691
CC(C)(C)OC(=O)NCCC(C)(C)NC(=O)C1=CNC=2N=CN=CC12,Z2900719939
COCCOC=1C=CC=C(C1)C(=O)NC=2N=CN=CC2C(C)C,Z2900815287
"C[C@H]1C[C@H](CCN1C(=O)C2CCCC=3SC=CC32)C(=O)O |&1:1,3,r|",Z2902309406
"CCO[C@@H]1COC[C@H]1N2C=C(N=N2)C(=O)N(CC)C=3C=CN=CC3 |&1:3,7,r|",Z2906111363
COC=1C=CC(=CC1F)N2CCN(CC2)C(=O)C3CCCC(=O)N3C,Z2906368809
CC1=CC(C)=NC(=N1)N2NC(=CC2=O)C(=O)N3CCCCCO3,Z2907286513
CC1(C)CN(CC(C)(C)N1)C(=O)C2CCN(CC2)C(=O)NCC3=CC=CO3,Z2908877557
CN1N=C(C=C1C(=O)N2CCC3(CC2)OCCC=4C=CC=CC43)C=5C=CC=NC5,Z2910812854
CC1CN(CCN1C(=O)C=2C=CC=C3CCOCC23)C=4C=CC(=CC4)C(=O)O,Z2912492867
CC1=NC(=CS1)C2=CC=CC(=C2)CNC(=O)C3(O)CCOCC3,Z2914945640
C=1C=C(OC1CN2CCCCC2)C3=NC(=NO3)C=4C=CN5C=NC=C5C4,Z2924079721
CC1COCCN1CCN2C(=O)NC(C2=O)C=3C=CC=C4C=CC=CC34,Z2926364695
COCC1=CC=C(O1)C2COCCN2C(=O)C3=NC=C(C)C=C3C,Z2932297849
CN1C=C(C=N1)CC2=NC(=NO2)C3(CCCCC3)C(F)(F)F,Z2936883585
O=C1CCCN1C=2C=CC(=NC2)NCC=3C=NC=C(Cl)C3Cl,Z2936889827
O=C(CC(C1CCC1)C2CCC2)N3CCC(C3)C=4C=NC=CN4,Z2936895897
"CN(CC(=O)NCCC1=CN(C)C=2C=CC=CC12)[C@@H]3CCC[C@H]3O |&1:18,22,r|",Z2936904289
CC[C@H](C1=NC(=NO1)C=2C=CC=C(C2)CN3N=C(C)C=C3C)N(C)C,Z2936915119
CCNC=1C=C(C=CN1)CNC(=O)N2CCC(CC)(CO)CC2,Z2936915640
O=S(=O)(CC1CCCO1)NC2=CC(=C3C=NNC3=C2)C(F)(F)F,Z2936917232
CCC=1C=C(N=C(CC)N1)N2CCCN(CC=3C=NN(C)C3)CC2,Z2941715084
CC1=CC(=CC(C)=N1)NC(=O)NC(C=2C=CC=CN2)C3CC3,Z2949635200
CCC1=NOC(C)=C1NC(=O)N2CCC(CC2)C=3C=C(C)C=CC3C,Z2949913018
CCNC=1C=C(C=CN1)CNC(=O)NC=2C=CN=CC2C,Z2950058018
"CO[C@@H]1CCOC[C@H]1NC(=O)NC=2C=NN(N2)C=3C=CC=CC3 |&1:2,7,r|",Z2950086693
CCC=1C=CC2=C(C1)CCN2C(=O)NC3=CN(C)N=C3C(F)(F)F,Z2950524842
CN1N=C(C=C1CNC(=O)NC2=CC(=NN2C)C3CCCO3)C4CC4,Z2951273889
