Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Target ChEMBL ID,Target Name,Target Organism,Target Type
CHEMBL2303814,,,CO[C@H]1O[C@@H](COS(=O)(=O)O)[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@H](O[C@H]3O[C@@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@@H](C(=O)O)[C@@H](C[C@H]5O[C@@H](COS(=O)(=O)O)[C@@H](OC)[C@H](OC)[C@@H]5OC)[C@H](OC)[C@@H]4OC)[C@H](OS(=O)(=O)O)[C@@H]3OS(=O)(=O)O)[C@H](OC)[C@H]2OC)[C@H](OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O,Anti-Factor Xa activity,'=',880.0,mg,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL91966,,,N=C(N)c1cccc(Cn2c(C(=O)NC(c3ccccc3)c3ccncc3)cc3ccccc32)c1,Ki,'=',7030.0,nM,5.15,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL540898,,,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(OCc4ccccc4)ccc3n2Cc2cccc(C(=N)N)c2)cc1.O=C([O-])C(F)(F)F,Ki,'=',82.0,nM,7.09,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL171822,,,COc1ccc(NC(=O)c2ccccc2NC(=O)c2ccc(C(N)=O)cc2)cc1,K ass,'=',1120000.0,l M-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL285285,,,CC1(C)C2CC1[C@]1(C)OB(C(Cc3ccccc3)NC(=O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)NC(=O)OCc3ccccc3)O[C@@H]1C2,Ki,'=',1.2,nM,8.92,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL62288,,,C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1F)c1ccc2ccnc(N)c2c1,IC50,'=',5.0,nM,8.3,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL97678,,,CC(=O)Nc1ccc(COc2cc(C(=O)NCC3CCN(c4ccncc4)CC3)ccc2F)cc1,Ki,'>',10000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL595032,,,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)c3nc4cc(Cl)ccc4s3)sc2C1,IC50,'=',2300.0,nM,5.64,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL2419745,,,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](NCC(=O)O)C(c2ccccc2)c2ccccc2)s1,Ki,'=',2250.0,nM,5.65,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL20832,,,Cc1cc(C(=O)Nc2ccc(-c3ccccc3CN(C)C)cc2)n(-c2ccc3cc(Cl)ccc3c2)n1,Ki,'=',1.8,nM,8.74,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL185642,,,CC(C)C[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)cc1,IC50,'=',15000.0,nM,4.82,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL98306,,,N=C(N)c1cccc(C(=O)N[C@@H](CCC(=O)O)C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,IC50,'=',1440.0,nM,5.84,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3392115,,,CCNCC(=O)N=S(C)(=O)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,Inhibition,'=',100.0,%,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3392121,,,CS(=O)(=NC(=O)CN1CCCC1)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,Inhibition,'=',95.0,%,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3392126,,,CS(=O)(=NC(=O)CN1CCC(O)CC1)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,Inhibition,'=',69.0,%,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL182763,,,O=C(NC1CCN(c2ccncc2)CC1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,Ki,'=',14.0,nM,7.85,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL91654,,,N=C(N)c1ccc(N2CCCCN(c3cccc(C(=N)N)c3)C2=O)cc1,Ki,'=',800.0,nM,6.1,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL358110,,,CC(C)(C)c1ccc(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCN(S(C)(=O)=O)CC2)cc1,Ki,'=',6760.83,nM,5.17,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL1161244,,,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCNCC2)c1,Ki,'=',20989.4,nM,4.68,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL459160,,,CN(C)C(=O)/C(C#N)=C(\Nc1cccc2c(C(N)=O)c[nH]c12)N[C@H]1CCCCN(CC(=O)N2CCCC2)C1=O,IC50,'=',17000.0,nM,4.77,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL20536,,,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2F)n(-c2ccc3cc(Cl)ccc3c2)n1,Activity,'>',5.0,uM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL94904,,,O=C(NCC1CCN(c2ccncc2)CC1)c1ccc(Cl)c(OCCc2ccc(F)cc2)c1,Ki,'=',102.0,nM,6.99,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL327213,,,COC(=O)CC1(C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,Ki,'=',2.3,nM,8.64,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL510344,,,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(=O)NC5CCCC5)CC4)cc2)CC3)cc1,Ki,'=',30.0,nM,7.52,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL479863,,,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,IC50,'=',2.3,nM,8.64,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL146097,,,CCOC(=O)C(Oc1ccc2c(c1)CN(C(=N)N)CC2)c1ccc(O[C@H]2CCN(C(C)=N)C2)cc1,Ki,'=',100.0,nM,7.0,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL494633,,,O=C(Nc1ccccc1)c1cc2cc(Br)ccc2oc1=O,Activity,,,,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL466970,,,COc1ccc(N/C(=N\C(=O)c2ccc(F)c(F)c2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)cc1,IC50,'=',272.0,nM,6.57,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL513334,,,COc1ccc(N/C(=N\C(=O)c2ccc(F)cc2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)cc1,IC50,'=',368.0,nM,6.43,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL467996,,,COc1ccc(N/C(=N\C(=O)c2cc(Cl)cc(Cl)c2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)cc1,IC50,'=',546.0,nM,6.26,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL469021,,,COc1ccc(N/C(=N\C(=O)c2cccc(Cl)c2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)cc1,IC50,'=',267.0,nM,6.57,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL463720,,,COc1ccc(N/C(=N\C(=O)c2ccc(N(C)C)cc2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)cc1,IC50,'=',403.0,nM,6.39,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL469207,,,COc1cc(OC)cc(C(=O)/N=C(\Nc2cccc(C)c2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)c1,IC50,'=',1159.0,nM,5.94,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL513693,,,Cc1cccc(N/C(=N\C(=O)c2cc(F)cc(F)c2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)c1,IC50,'=',396.0,nM,6.4,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL512125,,,Cc1cccc(N/C(=N\C(=O)c2cc(Cl)cc(Cl)c2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)c1,IC50,'=',835.0,nM,6.08,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL512808,,,Cc1cccc(N/C(=N\C(=O)c2cccc(Cl)c2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)c1,IC50,'=',371.0,nM,6.43,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL482890,,,O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2ncc[nH]2)CC1,IC50,'=',1600.0,nM,5.8,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL215135,,,N=C(N)NCc1ccc(B(O)O)cc1.O=C(O)C(F)(F)F,IC50,'>',200000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL473340,,,COc1ccc(NC(=O)C2CCCNC2)cc1,Ki,,,,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL489114,,,O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCCNC1,Ki,'=',260000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL491672,,,O=C(Nc1cccc(OCc2ccc(-c3ccccc3)cc2)c1)C1CCNCC1,Ki,'=',1000.0,nM,6.0,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL491284,,,O=C(Nc1cccc(OCc2ccccc2)c1)C1CCNCC1,Inhibition,'<',30.0,%,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL473856,,,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)NC(C)(C)C)CC[C@@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,IC50,'=',4.5,nM,8.35,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL19902,DX-9065A,,CC(=N)N1CC[C@H](Oc2ccc([C@H](Cc3ccc4ccc(C(=N)N)cc4c3)C(=O)O)cc2)C1,Ki,'=',41.0,nM,7.39,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL173878,,,N=C(N)NCc1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,Activity,'>',5.0,uM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL130491,,,CC1CCCC(C)N1CCCCCN1C(=O)C(c2cccc(CN)c2)Oc2ccccc21,IC50,'=',840.0,nM,6.08,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL609990,,,O=C([O-])C1O[C@@H](O[C@H]2C(O)C(NS(=O)(=O)[O-])[C@@H](O)O[C@H]2COS(=O)(=O)[O-])C(NS(=O)(=O)[O-])[C@@H](O)[C@@H]1O[C@@H]1OC(COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@@H](COS(=O)(=O)[O-])[C@@H](O)C(O)C3NS(=O)(=O)[O-])C(O)C2O)[C@H](OS(=O)(=O)[O-])C1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],Activity,'=',850.0,mg,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL593723,,,Cc1ncc2n1C(=O)N(C1CCN(C(=O)C(=O)CS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC1)C2,IC50,'=',930.0,nM,6.03,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL280263,,,CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)COC(=O)c1ccc(OC)cc1,ki/Ki,'=',4.5,M-1 min-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL305646,,,CCCCCNC(=O)C(=O)[C@H](CC1CCCCC1)NC(=O)CN(C)C(=O)[C@@H](CCCN=C(N)N)NS(=O)(=O)Cc1ccccc1,IC50,,,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL109050,,,CCCC(CCC)C(=O)NN(CC(=O)OCC)C(=O)[C@@H]1CCCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)C(=O)NCCc1ccccc1,IC50,,,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL378916,,,N=C(N)c1ccc2[nH]c(-c3cccc(-c4cc(CNC(N)=O)ccc4O)c3O)nc2c1,Ki,'=',2700.0,nM,5.57,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL307198,,,COc1ccc(C(=O)NC(C(=O)NCC2CCN(C(C)C)CC2)c2ccccc2)cc1,K ass,'=',710000.0,l M-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL72251,,,COc1ccc(C(=O)NC(C(=O)NCC2CCN(C(C)C)CC2)c2ccccc2O)cc1,K ass,'=',1300000.0,l M-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL328721,,,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3cc4cccnc4s3)C2=O)c1,Ki,'=',88.0,nM,7.06,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL318526,,,COc1c(-c2ccccc2)cccc1-c1cc2cc(C(=N)N)ccc2[nH]1,Ki,'=',19000.0,nM,4.72,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL2334311,,,CC1(C)C[C@@H](C(=O)NCc2ccc(C(=N)N)cc2)n2c1c(Cl)nc(NC1(CO)CCCC1)c2=O,Ki,'>',15000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL152149,,,CC(=N)N1CCC(Oc2ccc(N(Cc3ccc(-c4cccc(C(=N)N)c4)cc3)S(C)(=O)=O)cc2)CC1,IC50,'=',25.0,nM,7.6,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL65877,,,CN(C)C(=N)c1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc4cc(Br)ccc4c3)CC2)cc1,IC50,'=',230.0,nM,6.64,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL138243,,,N=C(N)C1CCC[C@H](NC(=O)CN2CCC[C@H](NS(=O)(=O)CCc3ccccc3)C2=O)C1O,IC50,'=',2500.0,nM,5.6,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL276782,,,CC(C)OC(=O)[C@@H]1CN(Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2)C[C@H]1c1cccc(C(=N)N)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',5.8,nM,8.24,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL436356,,,CCN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2)cc1,IC50,'=',36.0,nM,7.44,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL401124,,,O=C(N[C@@H](C(=O)N1CCC(CN2CCC(CO)CC2)CC1)c1ccccc1)c1ccc2cc[nH]c2c1,Kapp,'=',0.7,10^6L/mol,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL400103,,,O=C(N[C@@H](C(=O)N1CCC(CN2CCCCC2)CC1)c1ccccc1)c1ccc2cc[nH]c2c1,Kapp,'=',48.0,10^6L/mol,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL251615,,,CC(C)NCC1CCN(C(=O)[C@H](NC(=O)c2ccc3cc[nH]c3c2)c2ccccc2)CC1,Kapp,'=',7.8,10^6L/mol,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL2373401,,,CC1(C)[C@@H]2C[C@H]3OB([C@H](CCCCN)NC(=O)Cn4nc(Cc5ccccc5)nc4Cc4ccccc4)O[C@@]3(C)[C@H]1C2,Ki,'>',6000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL399991,,,CCCC[C@H](COCC1CCN(C(C)C)CC1)NC(=O)c1ccc2c(Cl)c[nH]c2c1,Kapp,'=',41.0,10^6L/mol,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL248629,,,CC(C)N1CCC(COC[C@H](NC(=O)c2ccc3cc[nH]c3c2)c2ccccc2)CC1,Kapp,'=',35.0,10^6L/mol,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL1161499,,,COC(=O)c1ccccc1CS(=O)(=O)N[C@H]1CCCCN(CC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C1=O,Ki,'=',93.0,nM,7.03,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL49973,,,N=C(N)c1ccc2[nH]c(-c3cc(Br)cc(CCC(=O)O)c3)c(Cc3ccccc3)c2c1,Ki,'=',1000.0,nM,6.0,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL293260,,,Cc1cc(I)c(O)c(C(=O)Nc2ccc(C(=N)N)c(F)c2)c1,Ki,'=',520.0,nM,6.28,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL59936,,,N=C(N)Nc1ccc(NC(=O)c2cc3cc4ccccc4cc3c(I)c2O)cn1,Ki,'=',68000.0,nM,4.17,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL196212,,,O=C(Nc1ccccc1NC(=O)c1cccc(F)c1)OCC1CCN(c2ccncc2)CC1,K ass,'=',2500000.0,l mol-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL395372,,,COc1ccc(-n2nc(Cn3cnnn3)c3c2C(=O)N(c2ccc(-c4ccccc4CN4CC[C@@H](O)C4)cc2)CC3)cc1,Ki,'=',0.85,nM,9.07,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL396087,,,COc1ccc(-n2nc(-n3cnnn3)c3c2C(=O)N(c2ccc(-c4ccccc4CN4CC[C@@H](O)C4)cc2)CC3)cc1,Ki,'=',2.3,nM,8.64,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL475280,,,Cc1ccc([C@@]2(O)C[C@H](C(=O)Nc3ccc(-n4ccccc4=O)cn3)N(C(=O)Nc3ccc(Cl)cc3)C2)cc1,IC50,'=',0.18,nM,9.74,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL197032,,,CC1CCCCN1CCCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,Ki,'=',137.0,nM,6.86,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL494632,,,O=C(Nc1ccccc1)c1cc2cc([N+](=O)[O-])ccc2oc1=O,Activity,,,,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL92614,,,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4nc(N)ccc4c3)C2=O)c1,Ki,'=',160.0,nM,6.8,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL333113,,,CC1CC(=O)NN=C1c1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1,IC50,'=',1100.0,nM,5.96,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL62490,,,N=C(N)c1ccc(NC(=O)c2cc(Br)ccc2O)cc1,Ki,'=',15000.0,nM,4.82,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3628830,,,Cc1ccc2c3c(nn2c1)CC[C@@](C)(NC(=O)c1c(Cl)cc(-n2cnc(C)n2)cc1Cl)C3,Ki,'=',2145.0,nM,5.67,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3628838,,,Cc1cccc([C@@]2(NC(=O)c3ccc(-n4cnc(C)n4)cc3Cl)CCc3nn4cc(C)ccc4c3C2)c1,Ki,'=',605.0,nM,6.22,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3628950,,,Cc1ccc2c3c(nn2c1)CC[C@](NC(=O)c1c(Cl)cc(-n2cnc(C)n2)cc1Cl)(c1cccc(C(F)(F)F)c1)C3,Ki,'=',1553.0,nM,5.81,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3628951,,,Cc1ccc2c3c(nn2c1)CC[C@](NC(=O)c1c(Cl)cc(-n2cnc(C)n2)cc1Cl)(c1ccc(F)cc1)C3,Ki,'=',1110.0,nM,5.96,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3628952,,,Cc1ccc2c3c(nn2c1)CC[C@](NC(=O)c1c(Cl)cc(-n2cnc(C)n2)cc1Cl)(c1ccc(F)c(F)c1)C3,Ki,'=',1540.0,nM,5.81,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3629110,,,Cc1ccc2c(c1)c(C(N)=O)c1n2C[C@@](NC(=O)c2ccc(-n3cnnc3)cc2Cl)(c2ccccc2)CC1,Ki,'=',1035.0,nM,5.99,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3629114,,,Cc1ccc2c(c1)c(C(=O)O)c1n2C[C@@](NC(=O)c2c(Cl)cc(-n3cnc(C)n3)cc2Cl)(c2ccccc2)CC1,Ki,'=',409.0,nM,6.39,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL5557890,,,Nc1nc(-c2ccccn2)nn1C(=O)c1ccc(N2CCN(C3COC3)CC2)c2ccccc12,IC50,'>',25000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL46041,,,Cc1[nH]cnc1CCNC(=O)CN1CCN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC1=O,Ki,'=',340.0,nM,6.47,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL122894,,,NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)CC(c2ccccc2)c2ccccc2)CC1.O=C(O)C(F)(F)F,Ki,'=',980000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL504703,,,COc1ccc(-n2nc(S(C)(=O)=O)c3c2C(=O)N(c2ccc(C4(CN5CCOCC5)CC4)cc2)CC3)cc1.O=C(O)C(F)(F)F,Ki,'=',0.079,nM,10.1,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL462710,,,CNCCC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,Ki,'=',0.55,nM,9.26,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL456932,,,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C5=NCCO5)CC4)cc2)CC3)cc1,Ki,'=',2.5,nM,8.6,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL1797527,,,N=C(N)NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)Cc1ccccc1,IC50,'=',440000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL432214,,,Cc1ccc(CCOc2cc(C(=O)NCC3CCN(c4ccncc4)CC3)ccc2F)cc1,Ki,'=',206.0,nM,6.69,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL45732,,,N=C(N)c1cccc(Oc2nccc(Oc3cccc(C(=N)N)n3)n2)c1,Ki,'=',120.0,nM,6.92,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3215401,,,O=S(=O)([O-])OC[C@@H]1O[C@H](O[C@H]2O[C@@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]3O[C@@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]3O[C@@H]3O[C@@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]3OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]2OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],IC50,'>',1000.0,ug.mL-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL139124,,,CCOC(=O)CC1(C(=O)Nc2ccc(C(=N)N)cc2)CC(c2cccc(C(=N)N)c2)=NO1,Ki,'=',94.0,nM,7.03,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL23453,,,COC(=O)CC(NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)CF,IC50,'>',100000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
